ID,timestamp,logical_time,level,event
56873,11/25/2016 11:08,0:13:58,5,Level cowardly skipped
56873,11/25/2016 11:10,0:01:54,6,Hint 1 taken
56873,11/25/2016 11:10,0:01:55,6,Hint 2 taken
56942,11/25/2016 11:12,0:48:17,4,Wrong flag submited:0303
56942,11/25/2016 11:13,0:49:04,4,Correct flag submited
57195,11/25/2016 11:14,1:04:49,4,Correct flag submited
57011,11/25/2016 11:14,1:04:09,4,Wrong flag submited:26e9
57264,11/25/2016 11:14,0:47:07,4,Wrong flag submited:0401
57287,11/25/2016 11:14,1:02:48,4,Correct flag submited
57264,11/25/2016 11:14,0:47:25,4,Wrong flag submited:03be
57011,11/25/2016 11:15,1:04:46,4,Correct flag submited
56919,11/25/2016 11:15,1:02:00,4,Correct flag submited
57264,11/25/2016 11:15,0:48:26,4,Correct flag submited
57034,11/25/2016 11:16,0:48:23,4,Correct flag submited
56896,11/25/2016 11:17,0:53:00,4,Correct flag submited
56385,11/25/2016 11:17,0:44:10,4,Correct flag submited
57080,11/25/2016 11:18,0:48:49,4,Correct flag submited
56965,11/25/2016 11:18,0:57:57,4,Correct flag submited
56965,11/25/2016 11:18,0:58:06,4,Correct flag submited
56988,11/25/2016 11:19,1:04:43,4,Correct flag submited
57011,11/25/2016 11:21,0:06:19,5,Hint 1 taken
56896,11/25/2016 11:22,0:05:05,5,Hint 2 taken
57241,11/25/2016 11:23,0:55:24,4,Wrong flag submited:3d23
57218,11/25/2016 11:23,0:56:07,4,Wrong flag submited:3d23
57126,11/25/2016 11:23,1:12:17,4,Correct flag submited
57241,11/25/2016 11:24,0:56:52,4,Correct flag submited
57034,11/25/2016 11:25,0:08:16,5,Hint 2 taken
57218,11/25/2016 11:25,0:57:55,4,Correct flag submited
57241,11/25/2016 11:26,0:01:58,5,Hint 1 taken
57218,11/25/2016 11:26,0:01:32,5,Hint 2 taken
56919,11/25/2016 11:27,0:12:01,5,Hint 1 taken
56919,11/25/2016 11:27,0:12:10,5,Hint 2 taken
57195,11/25/2016 11:30,0:15:52,5,Hint 2 taken
57195,11/25/2016 11:33,0:18:57,5,Correct flag submited
57126,11/25/2016 11:34,0:10:04,5,Hint 2 taken
57034,11/25/2016 11:34,0:17:30,5,Correct flag submited
57011,11/25/2016 11:34,0:19:42,5,Correct flag submited
57149,11/25/2016 11:35,0:58:01,4,Returned from help level
56988,11/25/2016 11:35,0:15:18,5,Correct flag submited
57172,11/25/2016 11:36,0:59:25,4,Returned from help level
57172,11/25/2016 11:36,0:59:32,4,Correct flag submited
57149,11/25/2016 11:36,0:59:07,4,Correct flag submited
57011,11/25/2016 11:36,0:01:43,6,Wrong flag submited:
56919,11/25/2016 11:37,0:21:46,5,Correct flag submited
56385,11/25/2016 11:38,0:20:20,5,Correct flag submited
57218,11/25/2016 11:38,0:12:43,5,Hint 1 taken
57218,11/25/2016 11:38,0:12:46,5,Help level accessed
56896,11/25/2016 11:38,0:20:35,5,Correct flag submited
57172,11/25/2016 11:38,0:02:17,5,Hint 1 taken
57149,11/25/2016 11:38,0:02:19,5,Hint 1 taken
57172,11/25/2016 11:38,0:02:21,5,Hint 2 taken
57149,11/25/2016 11:38,0:02:33,5,Hint 2 taken
57126,11/25/2016 11:39,0:15:24,5,Wrong flag submited:27ab
57126,11/25/2016 11:39,0:15:42,5,Wrong flag submited:27abcb3fd134bf4dbcbf240063da56e5fa9c2154
57149,11/25/2016 11:39,0:03:33,5,Help level accessed
57149,11/25/2016 11:40,0:03:37,5,Returned from help level
56942,11/25/2016 11:40,0:26:36,5,Correct flag submited
57126,11/25/2016 11:40,0:16:32,5,Correct flag submited
57218,11/25/2016 11:40,0:15:19,5,Returned from help level
57149,11/25/2016 11:40,0:04:19,5,Help level accessed
57218,11/25/2016 11:40,0:15:27,5,Correct flag submited
57241,11/25/2016 11:40,0:16:06,5,Correct flag submited
57149,11/25/2016 11:41,0:04:43,5,Returned from help level
57149,11/25/2016 11:41,0:05:04,5,Help level accessed
57149,11/25/2016 11:41,0:05:08,5,Returned from help level
57149,11/25/2016 11:42,0:05:50,5,Help level accessed
56896,11/25/2016 11:43,0:05:32,6,Hint 1 taken
56896,11/25/2016 11:43,0:05:35,6,Hint 2 taken
57172,11/25/2016 11:45,0:08:57,5,Help level accessed
57264,11/25/2016 11:46,0:30:12,5,Correct flag submited
57287,11/25/2016 11:46,0:31:59,5,Hint 2 taken
56919,11/25/2016 11:47,0:10:10,6,Hint 1 taken
56919,11/25/2016 11:47,0:10:22,6,Hint 2 taken
57172,11/25/2016 11:47,0:11:15,5,Returned from help level
56873,11/25/2016 11:48,0:39:31,6,Game exited prematurely
57241,11/25/2016 11:48,0:07:47,6,Hint 1 taken
57149,11/25/2016 11:48,0:12:27,5,Returned from help level
57057,11/25/2016 11:49,1:00:45,4,Wrong flag submited:king
57057,11/25/2016 11:50,1:01:23,4,Correct flag submited
57287,11/25/2016 11:50,0:35:54,5,Correct flag submited
57149,11/25/2016 11:50,0:14:23,5,Game exited prematurely
57172,11/25/2016 11:51,0:14:51,5,Game exited prematurely
56965,11/25/2016 11:52,0:33:48,5,Correct flag submited
56965,11/25/2016 11:52,0:34:01,5,Correct flag submited
57011,11/25/2016 11:56,0:21:29,6,Hint 2 taken
57011,11/25/2016 11:56,0:21:33,6,Hint 1 taken
56965,11/25/2016 12:50,0:00:00,1,Game started
15719,11/25/2016 12:51,16:14:55,2,Game exited prematurely
15719,11/25/2016 12:51,0:00:00,1,Game started
56965,11/25/2016 12:51,0:01:30,1,Game exited prematurely
56965,11/25/2016 12:52,0:00:00,1,Game started
56965,11/25/2016 12:52,0:00:00,1,Level cowardly skipped
56965,11/25/2016 12:52,0:00:00,2,Level cowardly skipped
56965,11/25/2016 12:52,0:00:00,3,Level cowardly skipped
56965,11/25/2016 12:52,0:00:00,4,Level cowardly skipped
56965,11/25/2016 12:52,0:00:00,5,Level cowardly skipped
15719,11/25/2016 12:52,0:00:43,1,Hint 2 taken
15719,11/25/2016 12:52,0:00:51,1,Hint 1 taken
15719,11/25/2016 12:52,0:00:53,1,Help level accessed
15719,11/25/2016 12:52,0:01:06,1,Level cowardly skipped
56965,2016-NaN-25 12:54:02,0:00:00,1,Level cowardly skipped
56965,2016-NaN-25 12:54:02,0:00:00,1,Game started
56965,2016-NaN-25 12:54:02,0:00:00,3,Level cowardly skipped
56965,2016-NaN-25 12:54:02,0:00:00,2,Level cowardly skipped
56965,2016-NaN-25 12:54:02,0:00:00,4,Level cowardly skipped
56965,2016-NaN-25 12:54:02,0:00:00,5,Level cowardly skipped
56965,11/25/2016 13:00,0:00:00,1,Level cowardly skipped
56965,11/25/2016 13:00,0:00:00,2,Level cowardly skipped
56965,11/25/2016 13:00,0:00:00,1,Game started
56965,11/25/2016 13:00,0:00:00,3,Level cowardly skipped
56965,11/25/2016 13:00,0:00:00,4,Level cowardly skipped
56965,11/25/2016 13:00,0:00:00,5,Level cowardly skipped
56965,11/25/2016 13:30,0:29:57,6,Hint 1 taken
56965,11/25/2016 13:31,0:39:46,6,Hint 1 taken
56965,11/25/2016 14:13,0:00:00,1,Game started
56965,11/25/2016 14:13,0:00:00,1,Level cowardly skipped
56965,11/25/2016 14:13,0:00:00,2,Level cowardly skipped
56965,11/25/2016 14:13,0:00:00,3,Level cowardly skipped
56965,11/25/2016 14:13,0:00:00,4,Level cowardly skipped
56965,11/25/2016 14:13,0:00:00,5,Level cowardly skipped
57057,11/25/2016 16:13,0:00:00,1,Game started
57057,11/25/2016 16:13,0:00:00,1,Level cowardly skipped
57057,11/25/2016 16:13,0:00:00,2,Level cowardly skipped
57057,11/25/2016 16:13,0:00:00,3,Level cowardly skipped
57057,11/25/2016 16:13,0:00:00,4,Level cowardly skipped
57080,11/25/2016 19:05,0:00:00,1,Game started
57080,11/25/2016 19:11,0:06:02,1,Correct flag submited
57080,11/25/2016 19:12,0:01:27,2,Correct flag submited
57057,11/25/2016 20:52,4:38:09,5,Correct flag submited
57080,11/25/2016 20:52,9:33:57,5,Correct flag submited
57080,11/25/2016 21:25,0:33:44,6,Hint 1 taken
53230,11/28/2016 10:03,0:00:00,1,Game started
53230,11/28/2016 10:03,0:00:03,1,Hint 1 taken
53230,11/28/2016 10:04,0:00:26,1,Level cowardly skipped
53230,11/28/2016 10:04,0:00:03,2,Help level accessed
53230,11/28/2016 10:04,0:00:06,2,Level cowardly skipped
53230,11/28/2016 10:04,0:00:05,3,Game exited prematurely
53230,11/28/2016 10:15,0:00:00,1,Game started
53230,11/28/2016 10:15,0:00:08,1,Hint 1 taken
53230,11/28/2016 10:16,0:00:22,1,Game exited prematurely
53230,11/28/2016 10:37,0:00:00,1,Game started
53230,11/28/2016 10:37,0:00:07,1,Hint 1 taken
53230,11/28/2016 10:37,0:00:09,1,Hint 2 taken
53230,11/28/2016 10:37,0:00:13,1,Level cowardly skipped
53230,11/28/2016 10:38,0:00:11,2,Level cowardly skipped
53230,11/28/2016 10:38,0:00:06,3,Level cowardly skipped
53230,11/28/2016 10:38,0:00:06,4,Level cowardly skipped
53230,11/28/2016 10:38,0:00:02,5,Level cowardly skipped
53230,11/28/2016 10:38,0:00:02,6,Game exited prematurely
53230,11/28/2016 10:38,0:00:00,1,Game started
53230,11/28/2016 10:38,0:00:03,1,Hint 1 taken
53230,11/28/2016 10:38,0:00:06,1,Level cowardly skipped
53230,11/28/2016 10:38,0:00:03,2,Game exited prematurely
